day,close,pem,pep,p20,p50,p80
2015-08-31,5774.62,35.17,57.09,31.26,34.35,39.89
2015-09-01,5606.95,32.58,34.59,31.26,34.34,39.89
2015-09-02,5336.10,33.58,43.66,31.26,34.34,39.89
2015-09-07,5376.60,33.53,43.26,31.26,34.34,39.89
2015-09-08,5398.26,34.90,54.66,31.27,34.34,39.89
2015-09-09,5655.24,36.11,62.72,31.27,34.34,39.89
2015-09-10,5715.18,35.48,59.10,31.27,34.35,39.89
2015-09-11,5671.94,35.86,61.34,31.27,34.36,39.89
2015-09-14,5633.53,32.33,31.92,31.27,34.35,39.89
2015-09-15,5424.87,31.57,23.21,31.27,34.34,39.88
2015-09-16,5184.27,33.52,43.20,31.27,34.34,39.88
2015-09-17,5542.84,33.40,41.88,31.27,34.34,39.88
2015-09-18,5364.95,32.95,38.11,31.27,34.34,39.88
2015-09-21,5371.19,34.54,51.90,31.27,34.34,39.88
2015-09-22,5528.68,34.97,55.25,31.27,34.34,39.87
2015-09-23,5574.60,35.17,57.24,31.27,34.34,39.87
2015-09-24,5474.02,35.38,58.68,31.27,34.35,39.87
2015-09-25,5547.46,33.50,43.08,31.27,34.34,39.87
2015-09-28,5409.90,34.18,47.70,31.27,34.34,39.87
2015-09-29,5479.68,33.53,43.39,31.27,34.34,39.86
2015-09-30,5390.07,33.38,41.41,31.27,34.34,39.86
2015-10-08,5387.43,35.27,57.82,31.27,34.34,39.86
2015-10-09,5669.98,36.06,62.80,31.27,34.34,39.86
2015-10-12,5737.48,37.42,68.01,31.27,34.34,39.86
2015-10-13,5835.25,37.89,70.84,31.28,34.35,39.86
2015-10-14,5803.18,38.15,71.83,31.28,34.36,39.86
2015-10-15,5734.50,39.45,77.76,31.28,34.36,39.86
2015-10-16,5842.66,39.69,79.29,31.28,34.36,39.86
2015-10-19,5850.21,39.31,77.18,31.28,34.36,39.86
2015-10-20,5885.80,40.66,84.73,31.29,34.36,39.86
2015-10-21,5935.97,38.05,71.43,31.29,34.36,39.86
2015-10-22,5729.85,40.97,85.78,31.29,34.36,39.86
2015-10-23,5973.69,42.86,90.77,31.29,34.37,39.87
2015-10-26,6183.60,42.89,90.78,31.29,34.37,39.88
2015-10-27,6252.34,42.80,90.48,31.30,34.37,39.88
2015-10-28,6246.08,41.35,87.52,31.30,34.38,39.89
2015-10-29,6112.75,41.52,87.95,31.30,34.38,39.89
2015-10-30,6185.76,41.53,88.01,31.30,34.39,39.91
2015-11-02,6158.07,40.03,80.82,31.30,34.39,39.91
2015-11-03,6051.69,39.78,79.32,31.30,34.39,39.91
2015-11-04,6015.51,41.13,86.47,31.30,34.39,39.91
2015-11-05,6281.94,41.28,87.02,31.30,34.39,39.92
2015-11-06,6264.49,42.13,89.32,31.30,34.39,39.93
2015-11-09,6320.01,41.92,89.08,31.30,34.39,39.93
2015-11-10,6367.86,41.91,89.03,31.31,34.39,39.94
2015-11-11,6319.45,42.18,89.52,31.31,34.39,39.96
2015-11-12,6421.72,42.62,90.31,31.31,34.39,39.96
2015-11-13,6450.79,41.33,87.00,31.31,34.39,39.97
2015-11-16,6305.30,41.34,87.01,31.31,34.39,39.97
2015-11-17,6417.48,40.90,84.74,31.31,34.39,39.97
2015-11-18,6377.74,40.20,81.74,31.31,34.39,39.97
2015-11-19,6267.44,41.30,86.85,31.31,34.39,39.99
2015-11-20,6369.68,41.55,87.88,31.31,34.39,39.99
2015-11-23,6387.64,41.30,86.81,31.32,34.41,40.00
2015-11-24,6306.49,41.24,86.22,31.32,34.44,40.00
2015-11-25,6318.37,41.67,88.20,31.33,34.44,40.01
2015-11-26,6384.90,41.06,85.46,31.33,34.44,40.02
2015-11-27,6334.39,39.28,75.78,31.33,34.45,40.02
2015-11-30,6012.78,39.67,77.94,31.33,34.45,40.02
2015-12-01,5994.85,40.36,82.02,31.33,34.46,40.02
2015-12-02,6115.31,40.82,84.24,31.33,34.47,40.03
2015-12-03,6182.36,43.66,92.06,31.33,34.47,40.04
2015-12-04,6276.02,41.19,85.99,31.33,34.47,40.06
2015-12-07,6246.34,42.84,90.70,31.33,34.47,40.06
2015-12-08,6406.77,42.02,89.10,31.34,34.47,40.06
2015-12-09,6319.18,42.30,89.76,31.34,34.47,40.06
2015-12-10,6296.78,42.17,89.17,31.34,34.48,40.07
2015-12-11,6321.29,42.06,89.00,31.34,34.48,40.07
2015-12-14,6268.57,40.95,84.25,31.34,34.48,40.09
2015-12-15,6322.66,41.14,85.51,31.35,34.48,40.11
2015-12-16,6360.03,41.17,85.70,31.35,34.48,40.11
2015-12-17,6363.86,42.02,88.91,31.35,34.48,40.13
2015-12-18,6500.42,42.89,90.87,31.35,34.48,40.13
2015-12-21,6550.57,46.64,94.61,31.35,34.48,40.14
2015-12-22,6790.32,46.15,94.14,31.35,34.49,40.14
2015-12-23,6765.29,46.24,94.32,31.35,34.49,40.14
2015-12-24,6786.71,45.88,93.91,31.35,34.49,40.14
2015-12-25,6723.53,45.81,93.79,31.35,34.50,40.14
2015-12-28,6764.82,43.86,92.03,31.35,34.50,40.15
2015-12-29,6644.21,44.22,92.38,31.36,34.51,40.15
2015-12-30,6701.67,44.91,92.98,31.36,34.52,40.15
2015-12-31,6705.23,43.87,91.92,31.36,34.53,40.16
2016-01-04,6719.11,39.50,75.78,31.36,34.53,40.16
2016-01-05,6169.56,38.22,69.79,31.36,34.53,40.16
2016-01-06,6135.64,38.76,72.51,31.36,34.54,40.15
2016-01-07,6240.42,35.19,55.29,31.36,34.55,40.15
2016-01-08,5721.32,35.67,58.67,31.36,34.55,40.15
2016-01-11,5850.43,32.17,28.91,31.36,34.55,40.15
2016-01-12,5459.39,33.28,39.05,31.36,34.54,40.15
2016-01-13,5491.93,31.76,24.12,31.37,34.53,40.15
2016-01-14,5305.73,33.00,36.95,31.37,34.53,40.15
2016-01-15,5486.38,31.82,24.56,31.37,34.53,40.15
2016-01-18,5305.79,32.29,30.17,31.37,34.52,40.15
2016-01-19,5341.49,34.22,47.13,31.37,34.51,40.15
2016-01-20,5524.92,33.22,38.74,31.37,34.50,40.14
2016-01-21,5454.21,32.59,33.16,31.37,34.50,40.14
2016-01-22,5276.91,32.81,35.42,31.37,34.49,40.14
2016-01-25,5322.50,33.05,37.56,31.37,34.49,40.14
2016-01-26,5385.91,29.81,6.95,31.37,34.49,40.14
2016-01-27,5064.39,29.47,5.25,31.37,34.48,40.14
2016-01-28,5020.76,28.88,2.16,31.36,34.48,40.14
2016-01-29,4858.91,30.10,9.38,31.36,34.48,40.14
2016-02-01,5019.73,29.66,6.00,31.35,34.48,40.14
2016-02-02,5001.68,30.62,13.39,31.35,34.48,40.14
2016-02-03,5150.88,30.19,9.83,31.35,34.48,40.14
2016-02-04,5162.94,31.47,21.28,31.35,34.48,40.14
2016-02-05,5252.74,31.45,21.09,31.35,34.48,40.14
2016-02-15,5229.83,30.87,15.91,31.34,34.47,40.14
2016-02-16,5255.15,32.32,30.88,31.34,34.47,40.14
2016-02-17,5421.79,32.65,34.40,31.35,34.47,40.14
2016-02-18,5434.49,32.35,31.07,31.35,34.47,40.14
2016-02-19,5392.74,32.64,34.36,31.35,34.47,40.14
2016-02-22,5411.81,33.16,38.80,31.35,34.47,40.14
2016-02-23,5479.48,33.04,37.96,31.35,34.46,40.14
2016-02-24,5449.30,33.19,39.10,31.35,34.45,40.13
2016-02-25,5451.49,30.42,11.73,31.35,34.45,40.13
2016-02-26,5109.89,30.40,11.50,31.34,34.44,40.13
2016-02-29,5158.55,28.69,1.56,31.33,34.44,40.13
2016-03-01,4964.00,29.04,3.12,31.33,34.44,40.13
2016-03-02,5009.18,30.43,12.00,31.32,34.41,40.13
2016-03-03,5194.58,30.38,11.47,31.31,34.39,40.13
2016-03-04,5229.59,30.23,10.14,31.31,34.39,40.13
2016-03-07,5148.20,31.20,18.94,31.30,34.39,40.13
2016-03-08,5211.70,31.70,24.05,31.30,34.39,40.12
2016-03-09,5214.75,30.45,12.31,31.30,34.39,40.12
2016-03-10,5181.06,31.02,17.70,31.30,34.39,40.11
2016-03-11,5086.22,31.05,17.92,31.29,34.39,40.11
2016-03-14,5064.23,31.93,26.52,31.29,34.39,40.11
2016-03-15,5203.65,32.22,29.95,31.29,34.39,40.11
2016-03-16,5252.40,31.01,17.43,31.29,34.39,40.11
2016-03-17,5237.69,30.74,14.96,31.28,34.39,40.11
2016-03-18,5341.95,32.75,35.85,31.28,34.39,40.11
2016-03-21,5419.32,33.60,43.67,31.28,34.39,40.10
2016-03-22,5517.04,33.32,40.85,31.28,34.39,40.09
2016-03-23,5482.26,33.42,41.91,31.29,34.39,40.09
2016-03-24,5489.48,33.15,39.26,31.29,34.39,40.08
2016-03-25,5421.78,33.22,39.98,31.29,34.38,40.07
2016-03-28,5463.28,31.99,27.17,31.29,34.38,40.07
2016-03-29,5468.87,32.56,33.77,31.29,34.37,40.07
2016-03-30,5368.31,34.21,48.40,31.30,34.37,40.07
2016-03-31,5552.30,33.94,45.81,31.30,34.37,40.07
2016-04-01,5541.21,33.85,45.27,31.30,34.36,40.07
2016-04-05,5504.67,34.34,49.63,31.30,34.36,40.07
2016-04-06,5608.95,34.85,53.81,31.30,34.36,40.07
2016-04-07,5651.81,34.51,51.34,31.30,34.37,40.06
2016-04-08,5578.38,33.76,44.72,31.30,34.36,40.06
2016-04-11,5562.11,34.55,51.56,31.30,34.37,40.06
2016-04-12,5686.79,34.47,50.74,31.30,34.37,40.06
2016-04-13,5619.93,34.81,53.66,31.30,34.37,40.06
2016-04-14,5657.16,34.92,54.48,31.31,34.38,40.06
2016-04-15,5687.39,34.95,54.73,31.31,34.38,40.06
2016-04-18,5693.64,33.40,41.45,31.31,34.38,40.06
2016-04-19,5605.59,33.54,43.12,31.31,34.37,40.06
2016-04-20,5613.48,32.13,28.90,31.31,34.37,40.06
2016-04-21,5421.35,31.67,23.74,31.31,34.37,40.06
2016-04-22,5354.39,31.73,24.41,31.31,34.36,40.06
2016-04-25,5400.64,31.33,20.05,31.31,34.36,40.06
2016-04-26,5355.85,31.53,22.35,31.31,34.36,40.06
2016-04-27,5411.76,31.36,20.36,31.32,34.36,40.05
2016-04-28,5383.26,30.93,16.46,31.31,34.36,40.05
2016-04-29,5346.62,31.16,18.70,31.31,34.36,40.04
2016-05-03,5349.16,32.00,27.48,31.31,34.36,40.04
2016-05-04,5493.13,32.12,29.21,31.31,34.35,40.04
2016-05-05,5494.25,32.09,28.68,31.31,34.34,40.04
2016-05-06,5490.35,31.12,18.27,31.31,34.34,40.03
2016-05-09,5341.91,30.09,9.10,31.30,34.34,40.03
2016-05-10,5226.37,30.05,8.76,31.30,34.34,40.03
2016-05-11,5215.42,31.38,20.82,31.30,34.34,40.03
2016-05-12,5329.25,31.37,20.70,31.30,34.34,40.03
2016-05-13,5305.95,31.74,24.94,31.30,34.33,40.02
2016-05-16,5290.15,32.84,37.03,31.30,34.32,40.02
2016-05-17,5356.82,33.19,39.98,31.30,34.31,40.02
2016-05-18,5353.46,32.30,31.62,31.30,34.31,40.02
2016-05-19,5269.79,32.04,28.30,31.30,34.30,40.02
2016-05-20,5266.48,32.39,32.59,31.31,34.30,40.01
2016-05-23,5308.96,32.50,33.63,31.31,34.30,40.01
2016-05-24,5328.97,32.25,30.82,31.31,34.30,40.01
2016-05-25,5293.44,32.72,35.83,31.31,34.30,40.01
2016-05-26,5248.14,32.15,29.95,31.31,34.29,40.01
2016-05-27,5247.44,32.30,31.72,31.31,34.28,40.00
2016-05-30,5235.83,32.19,30.14,31.31,34.28,40.00
2016-05-31,5221.43,33.56,44.27,31.31,34.28,40.00
2016-06-01,5384.35,33.62,44.63,31.31,34.27,40.00
2016-06-02,5370.99,33.78,45.77,31.32,34.27,40.00
2016-06-03,5380.18,34.47,51.53,31.32,34.27,39.99
2016-06-06,5445.76,34.21,49.17,31.33,34.27,39.99
2016-06-07,5444.61,34.70,53.91,31.33,34.27,39.99
2016-06-08,5414.58,34.34,50.50,31.33,34.28,39.99
2016-06-13,5381.54,33.81,45.76,31.33,34.27,39.99
2016-06-14,5212.88,34.05,46.95,31.33,34.27,39.99
2016-06-15,5219.04,35.11,56.84,31.33,34.27,39.99
2016-06-16,5309.47,34.22,49.28,31.33,34.27,39.99
2016-06-17,5256.90,34.47,51.58,31.33,34.27,39.99
2016-06-20,5304.72,34.42,51.38,31.33,34.28,39.98
2016-06-21,5302.65,34.78,54.45,31.33,34.28,39.98
2016-06-22,5266.93,34.82,54.70,31.33,34.28,39.97
2016-06-23,5335.51,34.75,54.33,31.33,34.29,39.97
2016-06-24,5327.34,34.29,49.94,31.33,34.29,39.97
2016-06-27,5261.70,34.89,55.27,31.33,34.29,39.97
2016-06-28,5362.71,35.88,62.18,31.34,34.30,39.97
2016-06-29,5487.21,35.49,60.06,31.34,34.30,39.97
2016-06-30,5466.83,35.35,59.03,31.34,34.30,39.97
2016-07-01,5477.80,36.44,64.67,31.34,34.30,39.97
2016-07-04,5475.17,36.69,65.29,31.34,34.30,39.97
2016-07-05,5551.02,36.51,65.04,31.35,34.31,39.97
2016-07-06,5555.37,36.65,65.27,31.35,34.31,39.97
2016-07-07,5640.44,36.97,66.34,31.35,34.32,39.97
2016-07-08,5705.00,36.62,65.20,31.35,34.33,39.97
2016-07-11,5658.40,37.39,67.86,31.35,34.34,39.97
2016-07-12,5724.17,39.01,75.33,31.35,34.34,39.96
2016-07-13,5876.69,39.01,75.29,31.35,34.34,39.96
2016-07-14,5863.63,38.77,74.32,31.35,34.34,39.96
2016-07-15,5849.97,38.65,73.62,31.35,34.34,39.96
2016-07-18,5868.21,38.16,71.44,31.35,34.34,39.96
2016-07-19,5844.57,38.50,72.77,31.36,34.34,39.96
2016-07-20,5804.52,38.65,73.61,31.36,34.34,39.96
2016-07-21,5803.82,38.42,72.42,31.36,34.35,39.96
2016-07-22,5839.86,38.13,71.07,31.36,34.36,39.95
2016-07-25,5768.77,38.13,71.03,31.36,34.36,39.95
2016-07-26,5802.34,38.85,74.81,31.36,34.36,39.94
2016-07-27,5898.01,37.64,68.50,31.36,34.36,39.94
2016-07-28,5836.61,37.75,69.12,31.36,34.36,39.93
2016-07-29,5893.66,37.71,68.75,31.36,34.36,39.93
2016-08-01,5934.45,36.72,64.80,31.36,34.36,39.93
2016-08-02,5795.75,37.11,66.29,31.36,34.37,39.93
2016-08-03,5848.53,37.26,66.79,31.36,34.37,39.93
2016-08-04,5845.91,37.21,66.49,31.36,34.37,39.93
2016-08-05,5846.54,36.69,64.60,31.36,34.38,39.93
2016-08-08,5832.24,37.01,66.03,31.36,34.38,39.93
2016-08-09,5884.38,37.52,68.11,31.37,34.39,39.92
2016-08-10,5949.14,37.16,66.29,31.37,34.39,39.92
2016-08-11,5926.18,36.57,64.25,31.37,34.39,39.92
2016-08-12,5871.57,36.93,65.40,31.37,34.39,39.92
2016-08-15,5922.78,37.57,68.34,31.37,34.39,39.92
2016-08-16,6024.72,37.77,69.44,31.37,34.39,39.91
2016-08-17,6021.46,38.01,70.86,31.37,34.39,39.91
2016-08-18,6030.07,37.98,70.72,31.37,34.39,39.91
2016-08-19,6008.27,37.36,67.17,31.37,34.39,39.91
2016-08-22,6014.91,37.15,66.11,31.37,34.39,39.91
2016-08-23,6016.19,37.90,70.28,31.37,34.39,39.91
2016-08-24,6039.88,38.47,72.94,31.37,34.39,39.91
2016-08-25,6044.20,40.22,82.11,31.37,34.39,39.91
2016-08-26,6019.56,39.41,77.28,31.37,34.39,39.91
2016-08-29,6048.87,39.01,75.73,31.37,34.39,39.91
2016-08-30,6044.98,39.03,75.74,31.38,34.39,39.91
2016-08-31,6011.21,40.11,81.18,31.38,34.41,39.91
2016-09-01,6030.98,39.95,80.12,31.38,34.42,39.92
2016-09-02,6005.06,41.02,85.55,31.38,34.43,39.93
2016-09-05,6038.15,41.05,85.78,31.38,34.44,39.93
2016-09-06,6039.06,41.30,87.12,31.38,34.44,39.94
2016-09-07,6080.10,41.38,87.61,31.38,34.44,39.95
2016-09-08,6067.73,42.10,89.55,31.38,34.45,39.96
2016-09-09,6083.73,41.83,88.91,31.38,34.45,39.96
2016-09-12,6042.76,40.43,82.55,31.38,34.46,39.97
2016-09-13,5950.20,40.80,84.32,31.38,34.47,39.97
2016-09-14,5951.18,40.35,82.25,31.38,34.47,39.97
2016-09-19,5925.59,40.91,84.71,31.38,34.47,39.97
2016-09-20,5986.05,40.96,84.94,31.38,34.47,39.99
2016-09-21,6004.70,41.77,88.68,31.38,34.47,39.99
2016-09-22,6006.58,41.63,88.31,31.38,34.47,39.99
2016-09-23,6033.22,41.50,87.73,31.38,34.47,40.00
2016-09-26,6040.69,40.66,83.53,31.38,34.47,40.01
2016-09-27,5929.66,40.64,83.43,31.38,34.47,40.02
2016-09-28,5969.98,40.49,82.59,31.38,34.47,40.03
2016-09-29,5976.75,40.87,84.41,31.38,34.47,40.03
2016-09-30,5989.82,39.99,79.63,31.38,34.47,40.03
2016-10-10,6019.27,40.81,84.16,31.38,34.48,40.04
2016-10-11,6157.63,40.86,84.38,31.38,34.48,40.06
2016-10-12,6174.12,41.09,85.82,31.38,34.48,40.06
2016-10-13,6164.96,40.80,83.92,31.39,34.48,40.06
2016-10-14,6157.31,40.38,81.80,31.39,34.48,40.06
2016-10-17,6153.07,40.33,81.60,31.39,34.48,40.07
2016-10-18,6157.20,41.04,85.43,31.39,34.48,40.07
2016-10-19,6212.20,40.80,83.85,31.39,34.48,40.09
2016-10-20,6198.07,40.90,84.38,31.39,34.49,40.11
2016-10-21,6158.16,40.52,82.33,31.39,34.49,40.11
2016-10-24,6133.54,40.86,84.29,31.39,34.49,40.11
2016-10-25,6166.24,42.33,90.38,31.39,34.50,40.13
2016-10-26,6161.11,42.62,90.81,31.39,34.50,40.13
2016-10-27,6166.78,42.19,89.97,31.39,34.50,40.13
2016-10-28,6149.84,41.80,88.76,31.39,34.51,40.14
2016-10-31,6112.62,42.26,90.08,31.39,34.52,40.14
2016-11-01,6100.81,42.18,89.83,31.39,34.52,40.14
2016-11-02,6173.23,42.62,90.78,31.39,34.53,40.14
2016-11-03,6151.62,42.60,90.63,31.39,34.53,40.14
2016-11-04,6176.73,41.91,88.95,31.39,34.53,40.15
2016-11-07,6135.98,41.67,88.11,31.39,34.54,40.15
2016-11-08,6101.33,42.17,89.70,31.39,34.55,40.16
2016-11-09,6154.00,42.16,89.44,31.39,34.55,40.16
2016-11-10,6113.25,42.34,90.28,31.39,34.55,40.16
2016-11-11,6142.21,42.03,89.13,31.39,34.55,40.17
2016-11-14,6111.48,41.91,88.72,31.39,34.55,40.19
2016-11-15,6111.70,42.09,89.20,31.40,34.55,40.19
2016-11-16,6129.55,42.32,90.20,31.40,34.55,40.19
2016-11-17,6140.67,42.30,90.15,31.41,34.55,40.19
2016-11-18,6145.36,41.94,88.85,31.41,34.55,40.20
2016-11-21,6118.52,42.14,89.27,31.42,34.56,40.20
2016-11-22,6131.30,42.45,90.32,31.42,34.56,40.21
2016-11-23,6158.13,42.45,90.38,31.42,34.56,40.22
2016-11-24,6132.66,42.27,89.81,31.42,34.56,40.22
2016-11-25,6169.08,42.36,90.23,31.42,34.56,40.22
2016-11-28,6196.44,41.80,87.84,31.42,34.56,40.23
2016-11-29,6175.67,41.72,87.43,31.42,34.56,40.23
2016-11-30,6188.81,42.01,88.63,31.42,34.56,40.23
2016-12-01,6173.26,42.55,90.62,31.42,34.57,40.24
2016-12-02,6183.63,42.77,91.15,31.42,34.57,40.25
2016-12-05,6123.38,42.25,89.59,31.42,34.57,40.26
2016-12-06,6085.91,43.13,91.83,31.42,34.57,40.27
2016-12-07,6113.81,43.11,91.78,31.42,34.57,40.29
2016-12-08,6150.37,43.28,92.05,31.43,34.58,40.32
2016-12-09,6110.23,43.11,91.74,31.43,34.58,40.33
2016-12-12,6115.58,40.89,82.87,31.43,34.58,40.35
2016-12-13,5976.38,41.47,86.20,31.43,34.58,40.36
2016-12-14,5966.09,41.15,84.60,31.44,34.58,40.36
2016-12-15,5911.52,41.47,86.21,31.44,34.58,40.37
2016-12-16,5886.42,41.75,87.20,31.45,34.59,40.38
2016-12-19,5938.14,41.31,85.45,31.45,34.59,40.38
2016-12-20,5937.84,41.84,87.78,31.45,34.59,40.40
2016-12-21,5923.05,42.04,88.52,31.45,34.60,40.42
2016-12-22,5961.13,41.94,88.21,31.45,34.61,40.43
2016-12-23,5951.88,42.05,88.53,31.45,34.61,40.44
2016-12-26,5914.31,42.07,88.58,31.45,34.61,40.44
2016-12-27,5937.47,42.03,88.38,31.45,34.62,40.44
2016-12-28,5931.60,41.84,87.56,31.45,34.62,40.45
2016-12-29,5914.45,41.49,85.92,31.46,34.63,40.46
2016-12-30,5899.38,41.49,85.93,31.46,34.63,40.47
2017-01-03,5954.09,41.49,85.83,31.46,34.63,40.47
2017-01-04,5991.22,41.83,87.38,31.46,34.64,40.48
2017-01-05,6013.21,41.66,86.57,31.46,34.65,40.49
2017-01-06,6000.74,40.78,81.48,31.46,34.66,40.49
2017-01-09,5949.93,40.46,79.74,31.46,34.66,40.49
2017-01-10,5957.57,41.38,85.30,31.46,34.66,40.49
2017-01-11,5953.13,40.78,81.41,31.46,34.67,40.51
2017-01-12,5920.97,40.58,80.34,31.46,34.67,40.52
2017-01-13,5871.30,39.91,76.24,31.47,34.68,40.52
2017-01-16,5867.92,38.23,68.46,31.47,34.69,40.52
2017-01-17,5855.14,38.57,69.81,31.47,34.69,40.52
2017-01-18,5858.60,38.50,69.52,31.47,34.69,40.51
2017-01-19,5870.31,38.45,69.23,31.47,34.69,40.51
2017-01-20,5870.59,38.87,71.65,31.47,34.69,40.50
2017-01-23,5918.10,36.50,60.51,31.47,34.69,40.50
2017-01-24,5941.09,36.38,59.82,31.47,34.70,40.49
2017-01-25,5916.27,36.66,60.96,31.47,34.70,40.49
2017-01-26,5966.90,36.75,61.18,31.47,34.70,40.49
2017-02-03,5987.82,36.53,60.54,31.47,34.71,40.49
2017-02-06,5986.68,37.05,62.55,31.47,34.72,40.49
2017-02-07,5997.25,36.73,61.09,31.47,34.72,40.49
2017-02-08,5986.75,36.85,61.62,31.47,34.72,40.49
2017-02-09,5996.06,37.67,65.21,31.47,34.72,40.49
2017-02-10,5988.04,37.27,63.44,31.48,34.72,40.48
2017-02-13,5975.75,37.70,65.39,31.48,34.73,40.48
2017-02-14,5996.12,37.67,65.16,31.48,34.73,40.48
2017-02-15,5992.57,37.23,63.04,31.48,34.74,40.48
2017-02-16,5934.13,38.16,68.14,31.48,34.74,40.48
2017-02-17,5962.08,37.19,62.82,31.48,34.74,40.47
2017-02-20,5913.34,37.89,66.60,31.48,34.75,40.47
2017-02-21,5979.05,38.27,68.80,31.48,34.75,40.47
2017-02-22,6020.16,38.19,68.36,31.48,34.76,40.47
2017-02-23,6042.51,38.63,70.45,31.48,34.77,40.47
2017-02-24,6124.18,37.74,65.55,31.48,34.78,40.47
2017-02-27,6143.38,37.99,67.29,31.48,34.78,40.47
2017-02-28,6117.14,38.89,72.01,31.48,34.79,40.47
2017-03-01,6107.32,39.70,75.72,31.48,34.80,40.47
2017-03-02,6094.13,39.57,75.13,31.49,34.80,40.47
2017-03-03,6067.30,40.40,79.59,31.49,34.80,40.46
2017-03-06,6076.68,39.24,73.38,31.50,34.80,40.46
2017-03-07,6100.17,39.45,74.10,31.50,34.80,40.46
2017-03-08,6136.39,38.98,72.20,31.50,34.80,40.46
2017-03-09,6124.56,40.04,77.51,31.50,34.81,40.46
2017-03-10,6072.36,41.68,86.95,31.50,34.81,40.46
2017-03-13,6099.08,42.05,88.72,31.50,34.82,40.47
2017-03-14,6133.83,42.20,89.63,31.50,34.82,40.47
2017-03-15,6150.81,42.43,90.29,31.50,34.82,40.48
2017-03-16,6176.38,43.02,91.80,31.50,34.83,40.49
2017-03-17,6179.24,43.27,92.26,31.50,34.83,40.49
2017-03-20,6150.10,42.59,90.65,31.50,34.84,40.50
2017-03-21,6182.19,38.98,71.87,31.50,34.84,40.49
2017-03-22,6259.01,39.64,75.05,31.50,34.84,40.49
2017-03-23,6327.21,39.45,73.96,31.50,34.84,40.49
2017-03-24,6340.38,39.54,74.52,31.50,34.84,40.49
2017-03-27,6335.22,38.37,68.42,31.50,34.85,40.49
2017-03-28,6303.85,38.23,67.84,31.50,34.86,40.49
2017-03-29,6285.81,37.46,63.45,31.50,34.87,40.49
2017-03-30,6253.83,37.33,62.81,31.50,34.87,40.49
2017-03-31,6187.22,37.04,61.43,31.51,34.87,40.48
2017-04-05,6235.14,37.50,63.70,31.51,34.88,40.48
2017-04-06,6278.75,37.22,62.07,31.51,34.88,40.48
2017-04-07,6287.84,37.05,61.39,31.51,34.88,40.48
2017-04-10,6284.91,36.81,60.21,31.51,34.88,40.48
2017-04-11,6228.34,37.26,62.38,31.52,34.89,40.47
2017-04-12,6214.37,37.00,61.10,31.52,34.89,40.47
2017-04-13,6224.93,36.99,61.07,31.52,34.89,40.47
2017-04-14,6267.33,37.29,62.73,31.52,34.89,40.47
2017-04-17,6231.72,37.04,61.35,31.52,34.89,40.47
2017-04-18,6221.11,35.68,55.40,31.52,34.90,40.47
2017-04-19,6254.72,35.75,55.57,31.52,34.91,40.47
2017-04-20,6249.49,36.52,59.08,31.52,34.91,40.47
2017-04-21,6378.90,36.23,57.80,31.52,34.91,40.47
2017-04-24,6376.47,35.02,50.82,31.52,34.91,40.47
2017-04-25,6321.82,32.45,29.64,31.52,34.91,40.46
2017-04-26,6282.27,33.56,39.45,31.52,34.91,40.46
2017-04-27,6278.34,32.23,27.28,31.52,34.91,40.46
2017-04-28,6267.74,32.17,26.72,31.52,34.90,40.46
2017-05-02,6215.41,31.42,18.93,31.52,34.89,40.46
2017-05-03,6195.52,31.35,18.03,31.52,34.89,40.45
2017-05-04,6205.93,31.31,17.72,31.52,34.89,40.45
2017-05-05,6203.33,30.81,13.51,31.51,34.89,40.45
2017-05-08,6175.59,30.27,9.00,31.50,34.89,40.45
2017-05-09,6128.11,30.54,11.22,31.50,34.88,40.45
2017-05-10,6067.70,29.48,4.69,31.50,34.88,40.44
2017-05-11,6044.21,29.67,5.33,31.50,34.88,40.44
2017-05-12,6050.70,29.82,6.32,31.50,34.88,40.44
2017-05-15,6094.45,29.83,6.41,31.48,34.87,40.44
2017-05-16,6161.43,30.09,8.23,31.48,34.87,40.44
2017-05-17,6278.20,30.05,7.89,31.48,34.87,40.44
2017-05-18,6231.20,29.91,6.95,31.48,34.86,40.44
2017-05-19,6241.16,29.64,5.22,31.47,34.85,40.44
2017-05-22,6248.10,29.79,6.15,31.47,34.84,40.44
2017-05-23,6259.67,29.09,3.00,31.47,34.84,40.44
2017-05-24,6260.21,29.16,3.29,31.47,34.84,40.44
2017-05-25,6255.18,29.36,4.28,31.46,34.84,40.44
2017-05-26,6242.68,29.23,3.54,31.46,34.84,40.44
2017-05-31,6217.83,28.75,1.62,31.45,34.83,40.44
2017-06-01,6237.79,28.60,1.32,31.45,34.83,40.44
2017-06-02,6256.64,28.74,1.62,31.44,34.82,40.43
2017-06-05,6234.10,29.20,3.68,31.43,34.82,40.43
2017-06-06,6198.17,29.49,5.10,31.42,34.82,40.43
2017-06-07,6237.52,30.08,8.81,31.42,34.81,40.42
2017-06-08,6331.13,30.05,8.57,31.42,34.81,40.42
2017-06-09,6394.15,30.21,9.69,31.42,34.80,40.41
2017-06-12,6396.77,29.92,7.48,31.41,34.80,40.41
2017-06-13,6422.46,30.24,9.87,31.39,34.80,40.40
2017-06-14,6444.17,30.25,9.97,31.39,34.80,40.40
2017-06-15,6380.51,30.41,11.47,31.39,34.80,40.40
2017-06-16,6382.78,30.04,8.44,31.39,34.80,40.40
2017-06-19,6370.05,30.04,8.49,31.39,34.79,40.40
